date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2017-01-01 00:00:00,-14,-19,0.0,6.9,1,20,10:51 AM,09:03 PM,08:59 AM,05:06 PM,-14,-20,-14,-20,25,83,98,0.0,1013,-14,0,340,12,regina
2017-01-01 03:00:00,-14,-19,0.0,6.9,1,20,10:51 AM,09:03 PM,08:59 AM,05:06 PM,-16,-23,-16,-23,23,91,98,0.0,1017,-16,0,343,11,regina
2017-01-01 06:00:00,-14,-19,0.0,6.9,1,20,10:51 AM,09:03 PM,08:59 AM,05:06 PM,-18,-25,-18,-25,21,100,99,0.0,1020,-18,0,347,10,regina
2017-01-01 09:00:00,-14,-19,0.0,6.9,1,20,10:51 AM,09:03 PM,08:59 AM,05:06 PM,-19,-26,-19,-26,19,79,99,0.0,1023,-19,0,343,9,regina
2017-01-01 12:00:00,-14,-19,0.0,6.9,1,20,10:51 AM,09:03 PM,08:59 AM,05:06 PM,-16,-21,-15,-21,11,43,93,0.0,1024,-15,10,308,8,regina
2017-01-01 15:00:00,-14,-19,0.0,6.9,1,20,10:51 AM,09:03 PM,08:59 AM,05:06 PM,-15,-19,-14,-19,11,56,94,0.0,1025,-14,10,290,8,regina
2017-01-01 18:00:00,-14,-19,0.0,6.9,1,20,10:51 AM,09:03 PM,08:59 AM,05:06 PM,-17,-22,-16,-22,19,94,96,0.0,1026,-16,2,306,9,regina
2017-01-01 21:00:00,-14,-19,0.0,6.9,1,20,10:51 AM,09:03 PM,08:59 AM,05:06 PM,-17,-22,-16,-22,17,100,98,0.0,1028,-16,0,331,9,regina
2017-01-02 00:00:00,-17,-21,0.0,3.2,1,27,11:22 AM,10:11 PM,08:59 AM,05:07 PM,-17,-22,-17,-22,12,100,98,0.0,1029,-17,0,4,7,regina
2017-01-02 03:00:00,-17,-21,0.0,3.2,1,27,11:22 AM,10:11 PM,08:59 AM,05:07 PM,-18,-23,-17,-23,14,100,97,0.0,1031,-17,0,13,8,regina
2017-01-02 06:00:00,-17,-21,0.0,3.2,1,27,11:22 AM,10:11 PM,08:59 AM,05:07 PM,-18,-24,-18,-24,18,100,97,0.0,1032,-17,0,20,10,regina
2017-01-02 09:00:00,-17,-21,0.0,3.2,1,27,11:22 AM,10:11 PM,08:59 AM,05:07 PM,-19,-26,-19,-26,19,100,97,0.0,1035,-19,0,12,11,regina
2017-01-02 12:00:00,-17,-21,0.0,3.2,1,27,11:22 AM,10:11 PM,08:59 AM,05:07 PM,-18,-26,-17,-26,20,100,93,0.0,1035,-17,10,14,15,regina
2017-01-02 15:00:00,-17,-21,0.0,3.2,1,27,11:22 AM,10:11 PM,08:59 AM,05:07 PM,-18,-26,-18,-26,18,100,93,0.0,1036,-18,10,349,14,regina
2017-01-02 18:00:00,-17,-21,0.0,3.2,1,27,11:22 AM,10:11 PM,08:59 AM,05:07 PM,-21,-30,-21,-30,21,100,96,0.0,1038,-21,10,339,14,regina
2017-01-02 21:00:00,-17,-21,0.0,3.2,1,27,11:22 AM,10:11 PM,08:59 AM,05:07 PM,-22,-30,-22,-30,20,100,97,0.0,1039,-21,10,338,13,regina
2017-01-03 00:00:00,-21,-25,0.0,3.2,1,34,11:50 AM,11:22 PM,08:59 AM,05:08 PM,-23,-32,-23,-32,22,100,98,0.0,1039,-23,10,327,14,regina
2017-01-03 03:00:00,-21,-25,0.0,3.2,1,34,11:50 AM,11:22 PM,08:59 AM,05:08 PM,-24,-32,-23,-32,21,100,98,0.0,1040,-23,10,315,13,regina
2017-01-03 06:00:00,-21,-25,0.0,3.2,1,34,11:50 AM,11:22 PM,08:59 AM,05:08 PM,-24,-34,-24,-34,24,100,98,0.0,1040,-24,10,315,14,regina
2017-01-03 09:00:00,-21,-25,0.0,3.2,1,34,11:50 AM,11:22 PM,08:59 AM,05:08 PM,-25,-34,-25,-34,23,96,98,0.0,1041,-25,0,301,12,regina
2017-01-03 12:00:00,-21,-25,0.0,3.2,1,34,11:50 AM,11:22 PM,08:59 AM,05:08 PM,-23,-32,-22,-32,20,74,94,0.0,1039,-22,10,304,15,regina
2017-01-03 15:00:00,-21,-25,0.0,3.2,1,34,11:50 AM,11:22 PM,08:59 AM,05:08 PM,-21,-30,-21,-30,21,91,93,0.0,1038,-21,10,298,16,regina
2017-01-03 18:00:00,-21,-25,0.0,3.2,1,34,11:50 AM,11:22 PM,08:59 AM,05:08 PM,-23,-32,-23,-32,26,100,98,0.0,1037,-23,10,287,13,regina
2017-01-03 21:00:00,-21,-25,0.0,3.2,1,34,11:50 AM,11:22 PM,08:59 AM,05:08 PM,-23,-31,-23,-31,24,100,99,0.0,1036,-23,0,276,12,regina
2017-01-04 00:00:00,-19,-24,0.0,3.2,1,41,12:17 PM,No moonset,08:59 AM,05:09 PM,-22,-31,-22,-31,23,100,98,0.0,1033,-22,0,272,12,regina
2017-01-04 03:00:00,-19,-24,0.0,3.2,1,41,12:17 PM,No moonset,08:59 AM,05:09 PM,-23,-32,-23,-32,25,100,98,0.0,1032,-23,10,276,13,regina
2017-01-04 06:00:00,-19,-24,0.0,3.2,1,41,12:17 PM,No moonset,08:59 AM,05:09 PM,-25,-34,-24,-34,24,100,98,0.0,1030,-24,10,273,13,regina
2017-01-04 09:00:00,-19,-24,0.0,3.2,1,41,12:17 PM,No moonset,08:59 AM,05:09 PM,-24,-33,-24,-33,22,100,98,0.0,1030,-24,10,285,13,regina
2017-01-04 12:00:00,-19,-24,0.0,3.2,1,41,12:17 PM,No moonset,08:59 AM,05:09 PM,-21,-29,-21,-29,18,100,95,0.0,1028,-20,10,304,14,regina
2017-01-04 15:00:00,-19,-24,0.0,3.2,1,41,12:17 PM,No moonset,08:59 AM,05:09 PM,-20,-28,-19,-28,21,100,93,0.0,1027,-19,10,327,16,regina
