1.092	1.99592	0.003	7.74389e-06
2.026	1.99859	0.003	9.51273e-06
3.017	2.00149	0.003	7.6255e-06

5.019	2.00751	0.003	7.72351e-06
6.011	2.01040	0.003	7.79049e-06
7.021	2.01354	0.003	9.63653e-06
