1.092	1.99289	0.003	7.51375e-06
2.026	1.99656	0.003	7.05796e-06
3.017	2.00031	0.003	2.05377e-05
4.023	2.00441	0.003	8.62365e-06
5.019	2.00836	0.003	8.76052e-06
6.011	2.01227	0.003	1.05951e-05
7.021	2.01632	0.003	1.03978e-05
