117.0	1.927	0.1	0.0001
107.0 	1.890	0.1	0.0001
97.0	1.868	0.1	0.0001
87.0	1.856	0.1	0.0001
77.0	1.854	0.1	0.0001
67.0	1.861	0.1	0.0001
57.0	1.876	0.1	0.0001
47.0	1.897	0.1	0.0001
37.0	1.925	0.1	0.0001
27.0	1.957	0.1	0.0001
17.0	1.994	0.1	0.0001
7.0		2.034	0.1	0.0001
