117.0	1.976 	0.1	0.0001
107.0	1.959	0.1	0.0001
97.0	1.945	0.1	0.0001
87.0	1.935	0.1	0.0001
77.0	1.929	0.1	0.0001
67.0	1.928	0.1	0.0001
57.0	1.932	0.1	0.0001
47.0	1.939	0.1	0.0001
37.0	1.953	0.1	0.0001
27.0 	1.971	0.1	0.0001
17.0	1.997	0.1	0.0001
7.0		2.028	0.1	0.0001
