2.996	2.002	0.003	0.0001	
3.496	2.004	0.003	0.0001
3.990	2.006	0.003	0.0001
4.496	2.007	0.003	0.0001
5.008	2.010	0.003	0.0001
3.005	2.002	0.003	0.0001
3.504	2.004	0.003	0.0001
4.004	2.007	0.003	0.0001
4.510	2.008	0.003	0.0001
5.010	2.009	0.003	0.0001
1.045	1.994	0.003	0.0001
2.044	1.997	0.003	0.0001
3.012	2.001	0.003	0.0001
4.012	2.005	0.003	0.0001
5.061	2.009	0.003	0.0001
6.011	2.013	0.003	0.0001
7.044	2.017	0.003	0.0001
