3.005	2.003	0.003	0.0001
3.504	2.005	0.003	0.0001
4.004	2.006	0.003	0.0001
4.510	2.007	0.003	0.0001
5.010	2.009	0.003	0.0001
2.996	2.003	0.003	0.0001
3.496	2.004	0.003	0.0001
3.990	2.005	0.003	0.0001
4.496	2.007	0.003	0.0001
5.008	2.009	0.003	0.0001
1.045	1.996	0.003	0.0001
2.044	1.999	0.003	0.0001
3.012	2.002	0.003	0.0001
4.012	2.005	0.003	0.0001
5.061	2.009	0.003	0.0001
6.011	2.011	0.003	0.0001
7.044	2.015	0.003	0.0001
